id,evidence,prediction,label
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  off steroids that are used to minimize surrounding brain edema. Patients with clinically insignificant brain metastases that do not require treatment are eligible.,1,0
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  Patients with known hypersensitivity to the components of study drug or its analogs.,1,0
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  Significant cardiovascular impairment:,1,1
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,"  Congestive heart failure, Clinically significant cardiac arrhythmia, history or current evidence of a myocardial infarction during the last 6 months, and/or a current ECG tracing that is abnormal in the opinion of the treating Investigator, or unstable angina",1,1
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  QTc prolongation >480 msec (Bazett's Formula) or congenitally long QT syndrome (LQTS),1,1
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  Severe/uncontrolled concurrent illness/infection,1,1
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,"  Patients with other active, current primary malignancies, other than carcinoma in situ of the cervix or non-melanoma skin cancer",1,0
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  Patients with > Grade 1 neuropathy at screening,1,0
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  Patients with a hypersensitivity to halichondrin B and/or halichondrin B chemical derivative,1,0
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,"  Patient is pregnant or breastfeeding, or expecting to conceive or father children within the projected duration of the study.",1,0
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,"  Patients with other significant disease or disorders that, in the Investigator's opinion, would exclude the patient from the study",1,0
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,Inclusion Criteria:,1,0
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  ASA Physical status I or II female scheduled for breast conserving surgery of modified radical mastectomy.,1,0
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,Exclusion Criteria:,1,1
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  uncontrolled cardiovascular disease,1,1
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  history of chronic pain,0,0
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  smoker,0,0
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  previous history of steroid administraion,0,0
e12e5ed1-9a64-4183-9b9d-419e6679ab3d,  neoajuvant chemotherapy,0,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,Inclusion Criteria:,1,1
73849f1e-31c6-40c5-ab5c-35d0990ceac2,"  Clinical, Radiographic and Histological diagnosis of Benign Breast Disease.",1,1
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Benign Breast disease amenable to hormonal therapy.,1,1
73849f1e-31c6-40c5-ab5c-35d0990ceac2,Exclusion Criteria:,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Postmenopausal women.,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Premenopausal women with pregnancy or other contraindications to tamoxifen.,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Girls less than 16 years.,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Very large lesions which require surgery for cosmesis.,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,"  High risk breast lesions like epitheliosis, atypia or atypical hyperplasia on histopathology or susceptible lesions prone to develop malignancy.",1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Lesions like duct ectasia where hormone therapy is not likely to be of benefit.,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Inflammatory lesions which are amenable to antibiotic therapy or surgical drainage for treatment.,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Patients unwilling to undergo treatment.,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,DISEASE CHARACTERISTICS:,1,1
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  History of breast cancer including ductal carcinoma in situ or lobular carcinoma in situ,1,1
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  - Treated with surgery and/or adjuvant therapy with a curative intent or patients not preferring to take hormones because of concern for breast cancer,1,1
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Frequent hot flashes ( 14 per week) of sufficient severity to make the patient desire treatment,0,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Presence of hot flashes for  1 month prior to study entry,0,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Hormone receptor status not specified,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  PATIENT CHARACTERISTICS:,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Eastern Cooperative Oncology Group (ECOG) performance status 0 or 1,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Pre- or post-menopausal,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Must possess a compact disc (CD) player,0,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  Able to complete questionnaires alone or with assistance,0,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,"  No active medical conditions preventing compliance with a practice of slow deep breathing including active asthma, chronic obstructive pulmonary disease, or congestive heart failure",0,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  No uncontrolled hypertension (defined as systolic blood pressure (BP)  160 mm Hg and/or diastolic BP  100 mm Hg on 2 separate visits),0,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  PRIOR CONCURRENT THERAPY:,1,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  No current (within the past month) practice of yoga or breathing exercises,0,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,"  No other concurrent agents for treating hot flashes (e.g., gabapentin, venlafaxine, paroxetine, citalopram, sertraline, natural products such as soy or sage supplements, flaxseed, or black cohosh)",0,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,  - Concurrent stable dose antidepressants started within the past 30 days allowed,0,0
73849f1e-31c6-40c5-ab5c-35d0990ceac2,"  No concurrent hormonal agents and/or antineoplastic chemotherapy - Tamoxifen, raloxifene, and aromatase inhibitors are allowed if patient has been on a constant dose for  4 weeks and does not plan to stop the treatment during the course of the study",1,0
f53c5344-36d7-459f-9f84-300e19decced,Outcome Measurement: ,1,1
f53c5344-36d7-459f-9f84-300e19decced,  Number of Emesis Free Participants During the Study Period.,1,1
f53c5344-36d7-459f-9f84-300e19decced,  To compare the efficacy of aprepitant plus standard therapy to placebo plus standard therapy in control of nausea and vomiting during conditioning therapy for autologous or allogeneic hematopoietic stem cell transplantation (HSCT) as defined by the number of retch/emesis free days during the study period,1,1
f53c5344-36d7-459f-9f84-300e19decced,  Time frame: Up to three weeks,0,1
f53c5344-36d7-459f-9f84-300e19decced,Results 1: ,1,0
f53c5344-36d7-459f-9f84-300e19decced,  Arm/Group Title: Aprepitant,1,0
f53c5344-36d7-459f-9f84-300e19decced,"  Arm/Group Description: Loading dose of 125 mg capsule once a day for one day, then maintenance dose of 80 mg capsule daily through Day +4 of Bone Marrow Transplant",1,1
f53c5344-36d7-459f-9f84-300e19decced,  Overall Number of Participants Analyzed: 20,1,1
f53c5344-36d7-459f-9f84-300e19decced,  Measure Type: Number,0,1
f53c5344-36d7-459f-9f84-300e19decced,  Unit of Measure: Participants  13,1,0
f53c5344-36d7-459f-9f84-300e19decced,Results 2: ,1,1
f53c5344-36d7-459f-9f84-300e19decced,  Arm/Group Title: Placebo (Sugar Pill),1,1
f53c5344-36d7-459f-9f84-300e19decced,"  Arm/Group Description: Loading dose of 125 mg capsule once a day for one day, then maintenance dose of 80 mg capsule daily through Day +4 of Bone Marrow Transplant",0,0
f53c5344-36d7-459f-9f84-300e19decced,  Overall Number of Participants Analyzed: 20,0,0
f53c5344-36d7-459f-9f84-300e19decced,  Measure Type: Number,0,0
f53c5344-36d7-459f-9f84-300e19decced,  Unit of Measure: Participants  5,1,1
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,Inclusion Criteria:,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Adult female participants with histological diagnosis of breast cancer,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Any type of chemotherapy planned for greater than or equal to (>/=) 9 weeks,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Hemoglobin level less than (<) 11 grams per deciliter (g/dL),0,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,"  Participants able to receive iron supplement, if necessary",1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,Exclusion Criteria:,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Known or suspected contraindications to epoetin beta,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Pregnancy or lactation period,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Diagnosis of anemia only due to iron-deficiency,1,1
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Diagnosis of thalasemic syndromes,1,1
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Epilepsy and/or cerebral metastasis,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Blood transfusion or treatment with any erythropoietic factor within 4 weeks before study start,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,Inclusion Criteria:,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Ability to complete questionnaires by themselves or with assistance,0,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,"  Planned paclitaxel at a dose of 80 mg/m^2 intravenously (I.V.) given, in the adjuvant breast cancer (postoperative or neo-adjuvant) setting, every week for a planned course of 12 weeks without any other concurrent cytotoxic chemotherapy (NOTE: trastuzumab and/or other antibody and/or small molecule treatment is allowed, except for poly adenosine diphosphate ribose polymerase [PARP] inhibitors), at the entering Academic and Community Cancer Research United (ACCRU) institution",1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Life expectancy > 6 months,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Eastern Cooperative Oncology Group (ECOG) performance status 0 or 1,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,"  Patient has score of 0 or 1 on the neurotoxicity evaluation, as determined by the healthcare provider",1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,Exclusion Criteria:,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Previous diagnosis of diabetic neuropathy or peripheral neuropathy from any cause,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Diagnosis of fibromyalgia,0,1
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,  Any prior exposure to neurotoxic chemotherapy,1,0
77fd9a89-4d9b-40ab-b4ad-fcf554ca68d2,"  History of Raynaud?s disease, cryoglobulinemia",0,0
99433bba-fce5-4b0a-a076-1f699b51472d,INTERVENTION 1: ,1,1
99433bba-fce5-4b0a-a076-1f699b51472d,  Eligible Patients Assessable for the Primary Outcome Measure,1,1
99433bba-fce5-4b0a-a076-1f699b51472d,"  Patients older than 70 years and included either before any first-line treatment, or between any two steps of a pre-defined first-line treatment sequence (chemotherapy, endocrine therapy, targeted treatment, surgery or radiotherapy) for various types of histologically-confirmed cancer (colon, lung, upper aero digestive tract (UAT)/head and neck, breast, prostate, and non-Hodgkin's lymphomas (NHL)), and for whom G8 as well as at least one instrument of the multidimensional assessment were available.",1,1
135763e3-70fd-478d-991c-717d6ed55bb3,INTERVENTION 1: ,1,1
135763e3-70fd-478d-991c-717d6ed55bb3,  Arm A: 5 Days/Week Schedule,1,1
135763e3-70fd-478d-991c-717d6ed55bb3,  CUDC-101: CUDC-101 administered as a 1 hour intravenous infusion at the maximum tolerated dose of 275 mg/m2 consecutively for 5 days on each 14 day cycle.,1,1
135763e3-70fd-478d-991c-717d6ed55bb3,INTERVENTION 2: ,1,1
135763e3-70fd-478d-991c-717d6ed55bb3,  Arm B: 3 Days/Week Schedule,1,1
135763e3-70fd-478d-991c-717d6ed55bb3,"  CUDC-101: CUDC-101 administered as a 1 hour intravenous infusion at the maximum tolerated dose of 275 mg/m2 on Monday, Wednesday, Friday for three consecutive weeks of each 28 day cycle.",1,1
6cbfc99b-6531-412f-bd30-b4a803983831,INTERVENTION 1: ,1,1
6cbfc99b-6531-412f-bd30-b4a803983831,  Arm A1: 90 mg PF-05212384 + Docetaxel,0,1
6cbfc99b-6531-412f-bd30-b4a803983831,"  Participants with castrate resistant prostate cancer (CRPC), advanced breast cancer (ABC), or non-small cell lung cancer (NSCLC) that were candidates to treatment with a docetaxel-based combination. Each treatment cycle was defined as 21 days. Participants received intravenous infusion of PF-05212384 90 mg once on Day -7 and Cycle 1 Day 2, and docetaxel 75 mg/m2 1-hour IV infusion once on Cycle 1 Day 1. On Day 1 for Cycles 2 and beyond, participants received docetaxel 75 mg/m2 1-hour IV infusion once followed by PF-05212384 90 mg once. The maximum duration of PF-05212384 treatment was 505 days and the maximum duration of docetaxel treatment was 445 days.",1,1
6cbfc99b-6531-412f-bd30-b4a803983831,INTERVENTION 2: ,1,0
6cbfc99b-6531-412f-bd30-b4a803983831,  Arm A2: 110 mg PF-05212384 + Docetaxel,0,0
6cbfc99b-6531-412f-bd30-b4a803983831,"  Participants with CRPC, ABC, or NSCLC that were candidates to treatment with a docetaxel-based combination. Each treatment cycle was defined as 21 days. Participants received intravenous infusion of PF-05212384 110 mg once on Day -7 and Cycle 1 Day 2, and docetaxel 75 mg/m2 1-hour IV infusion once on Cycle 1 Day 1. On Day 1 for Cycles 2 and beyond, participants received docetaxel 75 mg/m2 1-hour IV infusion once followed by PF-05212384 110 mg once. The maximum duration of PF-05212384 treatment was 505 days and the maximum duration of docetaxel treatment was 445 days.",1,0
6cbfc99b-6531-412f-bd30-b4a803983831,INTERVENTION 1: ,1,1
6cbfc99b-6531-412f-bd30-b4a803983831,  Intra-operative Mammography,0,1
6cbfc99b-6531-412f-bd30-b4a803983831,  Intra-operative Specimen Mammography,0,1
6cbfc99b-6531-412f-bd30-b4a803983831,  Intra-operative Mammography: The patient's breast specimen will be imagine in the operating room in an intra-operative imaging device - Biovision SN #30042,0,1
6cbfc99b-6531-412f-bd30-b4a803983831,INTERVENTION 2: ,1,1
6cbfc99b-6531-412f-bd30-b4a803983831,  Standard Mammography,0,1
6cbfc99b-6531-412f-bd30-b4a803983831,  Standard Specimen Mammography,0,1
6cbfc99b-6531-412f-bd30-b4a803983831,  Standard Mammography: There is not an added device associated with this arm.,0,1
6a3053ef-4495-4c18-9da7-68cf5ed254e0,INTERVENTION 1: ,1,1
6a3053ef-4495-4c18-9da7-68cf5ed254e0,  Vorinostat and Radiation - All Participants,1,1
6a3053ef-4495-4c18-9da7-68cf5ed254e0,  Patients will be treated on a dose escalation model for vorinostat and concurrently receive radiation therapy.,1,1
6a3053ef-4495-4c18-9da7-68cf5ed254e0,  Vorinostat : All doses given for 3 weeks,1,1
6a3053ef-4495-4c18-9da7-68cf5ed254e0,  Dose level -2 - 50 mg PO qd (to be used in de-escalation if toxicity occurs) Dose level -1 - 100 mg PO qd (to be used in de-escalation if toxicity occurs) Dose level I - 200 mg PO qd (initial starting dose) Dose level II - 300 mg PO qd Dose level III - 400 mg PO qd,1,1
6a3053ef-4495-4c18-9da7-68cf5ed254e0,"Radiation Therapy : Patients will take Vorinostat daily during radiation therapy, they will be recommended to swallow the capsule 60-90 minutes prior to estimate time of radiation.",1,1
217b0362-9dd0-4f10-8ca5-c097688bb738,Adverse Events 1:,1,1
217b0362-9dd0-4f10-8ca5-c097688bb738,  Total: 4/31 (12.90%),0,1
217b0362-9dd0-4f10-8ca5-c097688bb738,  Infection  1/31 (3.23%),1,1
217b0362-9dd0-4f10-8ca5-c097688bb738,  Deflation  1/31 (3.23%),0,1
217b0362-9dd0-4f10-8ca5-c097688bb738,  Asymmetry  1/31 (3.23%),1,1
217b0362-9dd0-4f10-8ca5-c097688bb738,  Delayed Healing Wound  1/31 (3.23%),1,1
217b0362-9dd0-4f10-8ca5-c097688bb738,Adverse Events 1:,1,1
217b0362-9dd0-4f10-8ca5-c097688bb738,  Total: 0/76 (0.00%),0,1
217b0362-9dd0-4f10-8ca5-c097688bb738,Adverse Events 2:,1,1
217b0362-9dd0-4f10-8ca5-c097688bb738,  Total: 0/75 (0.00%),0,1
d88235dd-c37b-4971-9c1f-42b282ff41c1,Inclusion Criteria:,1,1
d88235dd-c37b-4971-9c1f-42b282ff41c1,  Signed informed consent form;,1,1
d88235dd-c37b-4971-9c1f-42b282ff41c1,  Histologically verified diagnosis of stage IIb/III/IV breast cancer;,1,1
d88235dd-c37b-4971-9c1f-42b282ff41c1,  Age of 18-70 years inclusive;,1,0
d88235dd-c37b-4971-9c1f-42b282ff41c1,"  If the patient had received the chemotherapy for breast cancer, it should be finished 30 days before the beginning of the study;",1,0
d88235dd-c37b-4971-9c1f-42b282ff41c1,"  ECOG Performance Status of 0, 1 or 2, not increasing within during 2 weeks before randomization;",1,0
